Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-09-02,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,17.5,kgs,4,,,
2025-09-02,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,17.5,kgs,6,,,
2025-09-02,Seated Machine Fly,Chest,30.0,kgs,20,,,
2025-09-02,Seated Machine Fly,Chest,55.0,kgs,4,,,
2025-09-02,Seated Machine Fly,Chest,45.0,kgs,4,,,
2025-09-02,Seated Machine Fly,Chest,45.0,kgs,7,,,
2025-09-02,Machine Row (Each Side),Back,15.0,kgs,16,,,
2025-09-02,Machine Row (Each Side),Back,25.0,kgs,12,,,
2025-09-02,Machine Row (Each Side),Back,35.0,kgs,8,,,
2025-09-02,Seated Cable Row,Back,25.0,kgs,14,,,
2025-09-02,Seated Cable Row,Back,35.0,kgs,7,,,
2025-09-02,Seated Cable Row,Back,35.0,kgs,7,,,
2025-09-02,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-09-02,Dumbbell Curl (Each Side),Biceps,12.0,kgs,6,,,
2025-09-03,Leg Extension Machine,Legs,20.0,kgs,15,,,
2025-09-03,Leg Extension Machine,Legs,35.0,kgs,14,,,
2025-09-03,Leg Extension Machine,Legs,45.0,kgs,14,,,
2025-09-03,Leg Extension Machine,Legs,75.0,kgs,7,,,
2025-09-03,Squat Machine (Each Side),Legs,20.0,kgs,12,,,
2025-09-03,Squat Machine (Each Side),Legs,40.0,kgs,8,,,
2025-09-03,Squat Machine (Each Side),Legs,50.0,kgs,6,,,
2025-09-03,Lying Leg Curl Machine,Legs,15.0,kgs,16,,,
2025-09-03,Lying Leg Curl Machine,Legs,20.0,kgs,12,,,
2025-09-03,Lying Leg Curl Machine,Legs,25.0,kgs,7,,,
2025-09-03,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,16,,,
2025-09-03,Seated Calf Raise Machine (Each Side),Legs,10.0,kgs,12,,,
2025-09-03,Seated Calf Raise Machine (Each Side),Legs,15.0,kgs,8,,,
2025-09-03,Seated Calf Raise Machine (Each Side),Legs,17.5,kgs,5,,,
2025-09-03,Standing Calf Raise Machine,Legs,20.0,kgs,13,,,
2025-09-03,Standing Calf Raise Machine,Legs,30.0,kgs,9,,,
2025-09-03,Standing Calf Raise Machine,Legs,35.0,kgs,8,,,
2025-09-04,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-09-04,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,8,,,
2025-09-04,Lateral Dumbbell Raise (Each Side),Shoulders,6.0,kgs,12,,,
2025-09-04,Lateral Dumbbell Raise (Each Side),Shoulders,8.0,kgs,6,,,
2025-09-04,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,12,,,
2025-09-04,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,8,,,
2025-09-04,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,6,,,
2025-09-04,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,7,,,
2025-09-04,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,14,,,
2025-09-04,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-09-04,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,7,,,
2025-09-04,Triceps Pushdown,Triceps,10.0,kgs,16,,,
2025-09-04,Triceps Pushdown,Triceps,12.0,kgs,12,,,
2025-09-04,Triceps Pushdown,Triceps,15.0,kgs,8,,,
2025-09-04,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-09-04,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-09-04,Cable Overhead Triceps Extension,Triceps,10.0,kgs,10,,,
2025-09-04,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-09-04,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,8,,,
2025-09-04,Dumbbell Hammer Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-09-04,Dumbbell Hammer Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-09-06,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,16,,,
2025-09-06,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,8,,,
2025-09-06,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,15.0,kgs,12,,,
2025-09-06,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,8,,,
2025-09-06,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,10.0,kgs,12,,,
2025-09-06,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,15.0,kgs,6,,,
2025-09-06,Seated Machine Fly,Chest,30.0,kgs,15,,,
2025-09-06,Seated Machine Fly,Chest,45.0,kgs,5,,,
2025-09-06,Seated Cable Row,Back,25.0,kgs,16,,,
2025-09-06,Seated Cable Row,Back,30.0,kgs,12,,,
2025-09-06,Seated Cable Row,Back,35.0,kgs,9,,,
2025-09-06,Lat Pulldown,Back,30.0,kgs,15,,,
2025-09-06,Lat Pulldown,Back,40.0,kgs,8,,,
2025-09-06,Lat Pulldown,Back,45.0,kgs,6,,,
2025-09-06,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,15,,,
2025-09-06,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-09-06,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,8,,,
2025-09-06,Cable Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2025-09-06,Cable Overhead Triceps Extension,Triceps,15.0,kgs,10,,,
2025-09-06,Cable Overhead Triceps Extension,Triceps,15.0,kgs,8,,,
2025-09-06,Dumbbell Curl (Each Side),Biceps,10.0,kgs,10,,,
2025-09-06,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-09-06,Dumbbell Curl (Each Side),Biceps,12.0,kgs,6,,,
2025-09-07,Walking Lunges (Each Side),Legs,12.0,kgs,12,,,
2025-09-07,Walking Lunges (Each Side),Legs,12.0,kgs,14,,,
2025-09-07,Walking Lunges (Each Side),Legs,12.0,kgs,10,,,
2025-09-07,Barbell Squat (Each Side),Legs,5.0,kgs,10,,,
2025-09-07,Barbell Squat (Each Side),Legs,7.5,kgs,12,,,
2025-09-07,Barbell Squat (Each Side),Legs,10.0,kgs,8,,,
2025-09-07,Barbell Squat (Each Side),Legs,12.5,kgs,8,,,
2025-09-07,Squat Machine (Each Side),Legs,20.0,kgs,12,,,
2025-09-07,Squat Machine (Each Side),Legs,40.0,kgs,8,,,
2025-09-07,Squat Machine (Each Side),Legs,50.0,kgs,8,,,
2025-09-07,Leg Press Machine,Legs,30.0,kgs,14,,,
2025-09-07,Leg Press Machine,Legs,70.0,kgs,12,,,
2025-09-07,Leg Press Machine,Legs,80.0,kgs,7,,,
2025-09-07,Standing Calf Raise Machine,Legs,20.0,kgs,14,,,
2025-09-07,Standing Calf Raise Machine,Legs,30.0,kgs,12,,,
2025-09-07,Standing Calf Raise Machine,Legs,40.0,kgs,9,,,
2025-09-07,Frontier Forearms (Kittie),Forearms,10.0,kgs,25,,,
2025-09-07,Frontier Forearms (Kittie),Forearms,15.0,kgs,15,,,
2025-09-07,Frontier Forearms (Kittie),Forearms,15.0,kgs,8,,,
2025-09-07,Frontier Forearms (Kittie),Forearms,10.0,kgs,12,,,
2025-09-07,Dumbbell Back Forearms (Each Side),Forearms,6.0,kgs,12,,,
2025-09-07,Dumbbell Back Forearms (Each Side),Forearms,6.0,kgs,18,,,
2025-09-07,Dumbbell Back Forearms (Each Side),Forearms,6.0,kgs,24,,,
2025-09-09,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,15,,,
2025-09-09,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,12,,,
2025-09-09,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,8,,,
2025-09-09,Overhead Press (Each Side, Dumbbells),Shoulders,16.0,kgs,2,,,
2025-09-09,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,20,,,
2025-09-09,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-09-09,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,9,,,
2025-09-09,Rear Delt Pulling (Each Side, Cable In Front Of Eyes Area),Shoulders,1.25,kgs,12,,,
2025-09-09,Rear Delt Pulling (Each Side, Cable In Front Of Eyes Area),Shoulders,2.5,kgs,8,,,
2025-09-09,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,15,,,
2025-09-09,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,8,,,
2025-09-09,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,10,,,
2025-09-09,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,14,,,
2025-09-09,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,4,,,
2025-09-09,Dumbbell Hammer Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-09-09,Cable Overhead Triceps Extension,Triceps,10.0,kgs,20,,,
2025-09-09,Cable Overhead Triceps Extension,Triceps,15.0,kgs,13,,,
2025-09-09,Cable Overhead Triceps Extension,Triceps,15.0,kgs,12,,,
2025-09-09,Rope Push Down,Triceps,10.0,kgs,14,,,
2025-09-09,Rope Push Down,Triceps,15.0,kgs,4,,,
2025-09-09,Reverse Triceps Cable Pushdown,Triceps,10.0,kgs,14,,,
2025-09-09,Reverse Triceps Cable Pushdown,Triceps,15.0,kgs,9,,,
2025-09-09,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,10,,,
2025-09-09,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,8,,,
2025-09-11,Incline Chest Press (Each Side),Chest,10.0,kgs,15,,,
2025-09-11,Incline Chest Press (Each Side),Chest,20.0,kgs,10,,,
2025-09-11,Incline Chest Press (Each Side),Chest,25.0,kgs,4,,,
2025-09-11,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,12,,,
2025-09-11,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,8,,,
2025-09-11,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,20.0,kgs,5,,,
2025-09-11,Seated Machine Fly,Chest,30.0,kgs,12,,,
2025-09-11,Lat Pulldown,Back,35.0,kgs,15,,,
2025-09-11,Lat Pulldown,Back,45.0,kgs,8,,,
2025-09-11,Lat Pulldown,Back,55.0,kgs,5,,,
2025-09-11,Seated Cable Row,Back,20.0,kgs,15,,,
2025-09-11,Seated Cable Row,Back,35.0,kgs,10,,,
2025-09-11,Seated Cable Row,Back,40.0,kgs,4,,,
2025-09-11,Dumbbell Curl (Each Side),Biceps,12.0,kgs,6,,,
2025-09-12,Barbell Squat (Each Side),Legs,10.0,kgs,10,,,
2025-09-12,Barbell Squat (Each Side),Legs,15.0,kgs,6,,,
2025-09-12,Romanian Deadlift,Legs,8.0,kgs,12,,,
2025-09-12,Romanian Deadlift,Legs,12.0,kgs,8,,,
2025-09-12,Romanian Deadlift,Legs,12.0,kgs,10,,,
2025-09-12,Lying Leg Curl Machine,Legs,15.0,kgs,15,,,
2025-09-12,Lying Leg Curl Machine,Legs,20.0,kgs,12,,,
2025-09-12,Lying Leg Curl Machine,Legs,25.0,kgs,12,,,
2025-09-12,Seated Leg Curl Machine,Legs,25.0,kgs,22,,,
2025-09-12,Seated Leg Curl Machine,Legs,35.0,kgs,9,,,
2025-09-12,Standing Calf Raise Machine,Legs,20.0,kgs,12,,,
2025-09-12,Seated Leg Curl Machine,Legs,40.0,kgs,6,,,
2025-09-12,Standing Calf Raise Machine,Legs,30.0,kgs,12,,,
2025-09-12,Standing Calf Raise Machine,Legs,40.0,kgs,12,,,
2025-09-12,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,14,,,
2025-09-12,Seated Calf Raise Machine (Each Side),Legs,10.0,kgs,12,,,
2025-09-12,Seated Calf Raise Machine (Each Side),Legs,17.5,kgs,6,,,
2025-09-13,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,15,,,
2025-09-13,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,10,,,
2025-09-13,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,20.0,kgs,8,,,
2025-09-13,Incline Chest Press (Each Side),Chest,10.0,kgs,15,,,
2025-09-13,Incline Chest Press (Each Side),Chest,25.0,kgs,6,,,
2025-09-13,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,12,,,
2025-09-13,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,9,,,
2025-09-13,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,7,,,
2025-09-13,Overhead Press (Each Side, Dumbbells),Shoulders,16.0,kgs,3,,,
2025-09-13,Lat Pulldown,Back,35.0,kgs,12,,,
2025-09-13,Lat Pulldown,Back,45.0,kgs,8,,,
2025-09-13,Lat Pulldown,Back,55.0,kgs,6,,,
2025-09-13,Machine Row (Each Side),Back,10.0,kgs,16,,,
2025-09-13,Machine Row (Each Side),Back,20.0,kgs,15,,,
2025-09-13,Machine Row (Each Side),Back,35.0,kgs,8,,,
2025-09-13,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,15,,,
2025-09-13,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,8,,,
2025-09-13,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,6,,,
2025-09-13,Cable Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2025-09-13,Cable Overhead Triceps Extension,Triceps,15.0,kgs,14,,,
2025-09-13,Dumbbell Curl (Each Side),Biceps,8.0,kgs,15,,,
2025-09-13,Dumbbell Curl (Each Side),Biceps,10.0,kgs,10,,,
2025-09-13,Dumbbell Curl (Each Side),Biceps,12.0,kgs,7,,,
2025-09-14,Barbell Squat (Each Side),Legs,10.0,kgs,12,,,
2025-09-14,Barbell Squat (Each Side),Legs,15.0,kgs,10,,,
2025-09-14,Barbell Squat (Each Side),Legs,20.0,kgs,5,,,
2025-09-14,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,12,,,
2025-09-14,Seated Calf Raise Machine (Each Side),Legs,10.0,kgs,10,,,
2025-09-14,Seated Calf Raise Machine (Each Side),Legs,17.5,kgs,7,,,
2025-09-14,Standing Calf Raise Machine,Legs,20.0,kgs,12,,,
2025-09-14,Standing Calf Raise Machine,Legs,40.0,kgs,11,,,
2025-09-14,Standing Calf Raise Machine,Legs,50.0,kgs,6,,,
2025-09-14,Squat Machine (Each Side),Legs,20.0,kgs,14,,,
2025-09-14,Squat Machine (Each Side),Legs,40.0,kgs,6,,,
2025-09-16,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,15,,,
2025-09-16,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,10,,,
2025-09-16,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,8,,,
2025-09-16,Overhead Press (Each Side, Dumbbells),Shoulders,16.0,kgs,4,,,
2025-09-16,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,15,,,
2025-09-16,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-09-16,Cable Lateral Raise (Each Side),Shoulders,3.75,kgs,8,,,
2025-09-16,Rear Delt Pulling (Each Side, Cable In Front Of Eyes Area),Shoulders,1.25,kgs,12,,,
2025-09-16,Rear Delt Pulling (Each Side, Cable In Front Of Eyes Area),Shoulders,2.5,kgs,6,,,
2025-09-16,Rear Delt Pulling (Each Side, Cable In Front Of Eyes Area),Shoulders,2.5,kgs,8,,,
2025-09-16,Rear Delt Pulling (Each Side, Cable In Front Of Eyes Area),Shoulders,2.5,kgs,8,,,
2025-09-16,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,15,,,
2025-09-16,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,5,,,
2025-09-16,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,6,,,
